,date,commonstocksharesissued,assetscurrent,accountspayablecurrent,commonstockvalue,liabilities,liabilitiesandstockholdersequity,stockholdersequity,earningspersharebasic,netincomeloss,profitloss,costofgoodssold,costsandexpenses,cash,preferredstockvalue,depreciation,operatingexpenses,revenues,land,deferredrevenue,grossprofit,sharesissued,commercialpaper,costofservices,debtcurrent,salariesandwages,open,high,low,close,close_adjusted,volume,open_minus1,high_minus1,low_minus1,close_minus1,close_adj_minus1,volume_minus1,open_plus1,high_plus1,low_plus1,close_plus1,close_adj_plus1,volume_plus1,Tkr_CSCO,Tkr_FB,Tkr_GOOGL,Tkr_HPQ,Tkr_IBM,Tkr_ORCL
723,2012-05-23,0.0009297136481962731,0.032277648487301525,0.1415929203539823,0.0,-0.0054508176226434335,0.0212303521213546,0.04286642569954924,-0.024390243902438935,-0.007791017415215373,0.0,-0.02383561643835619,0.0,0.0,0.0,0.0,0.020318633110136153,-0.0013160780872998323,0.0,0.014925373134328401,0.1328125,0.0009297136481962731,0.0,0.054187192118226646,-0.8628099173553719,0.0,-0.18423645320197057,-0.18204001952171778,-0.18542389687654937,-0.18025540275049112,-0.1771084195117345,0.02999788952257121,-0.17931034482758623,-0.1791117618350414,-0.17600396628656423,-0.17829076620825146,-0.17513694102091892,0.04260495986454127,-0.18226359627633504,-0.1837732160312806,-0.18453865336658348,-0.18538767395626243,-0.18226127261541403,0.4523871316870609,1,0,0,0,0,0
724,2012-09-12,-0.01579045142114066,0.011778736195517281,-0.04872646733111852,0.0,0.017146017699114946,0.006637119599798069,-0.0013824795062017392,2.4,2.5875288683602773,0.0,2.2612966601178783,0.0,0.0,0.0,0.0,2.7291242362525456,-0.1631891060839007,0.0,0.01834282099936746,-100.0,-0.01579045142114066,0.0,2.244158878504673,-0.6265060240963856,9.0,0.15398550724637694,0.14976133651551304,0.15885575167376742,0.14319952067106034,0.1485535574667709,-0.3291913470483637,0.14765906362545023,0.14447086801426878,0.13898916967509023,0.13807531380753124,0.14341121328133388,-0.27127308093217184,0.1420011983223486,0.16886227544910182,0.16330275229357794,0.18120805369127502,0.18674263175194472,-0.28179825603610353,1,0,0,0,0,0
725,2012-11-20,0.0024537561343902503,0.0,0.0,0.0,0.0,0.0,0.027297898061849235,-0.7132352941176471,-0.77121153598558,0.0,-0.6933734939759035,0.0,0.0,0.0,0.0,-0.71600218459858,-0.9660104986876641,0.0,-0.8572981366459628,-0.7311535663693096,0.025858814647036654,0.0,-0.6798703637018365,0.7741935483870968,-0.9,-0.042909471480900074,-0.047223663725998954,-0.050945378151260434,-0.03878406708595383,-0.03165106388293859,0.06656438056049052,-0.044456066945606776,-0.047272727272727244,-0.043845747490755316,-0.0388235294117647,-0.031692388569711905,0.29681578283594234,-0.03620146904512056,-0.04610655737704916,-0.039432176656151396,-0.045454545454545414,-0.03836992447883003,-0.1932531332301055,1,0,0,0,0,0
726,2013-02-19,0.0022594614950104397,-0.019504948896387986,0.0,0.0,0.00976321123140056,0.050338386425309745,-0.026572524010173515,0.0512820512820511,1.2279122115925718,0.0,0.024417625596407477,0.0,0.0,0.0,0.0,0.9254273504273505,34.204633204633204,0.0,0.0,-0.7016519510111079,0.0,0.0,-0.08661417322834641,-0.32727272727272727,1.3333333333333335,0.14871514488791693,0.16993464052287588,0.1593801881571666,0.1701199563794984,0.17875823105647748,0.5007686458336762,0.1499726327312536,0.1712104689203926,0.15745856353591137,0.17262633327504817,0.1812799731130672,0.12246530957938173,0.16984213391398995,0.16380236305048346,0.15325670498084287,0.14204545454545459,0.1504765196464346,0.5582608524473986,1,0,0,0,0,0
727,2013-05-21,-0.004696599661844769,0.019892960065870824,0.0,0.0,-0.009668812571904106,-0.04792587519973435,0.0,2.5365853658536586,0.5468552664814348,0.0,-0.02383561643835619,0.0,0.0,0.0,0.0,0.5215847297747198,-0.32682605834612855,0.0,0.0,-1.0692124105011933,-0.009567617295308195,0.0,0.054187192118226646,87.97297297297297,-0.5714285714285714,0.13707758210375998,0.12011173184357538,0.1260143198090693,0.11882572227399812,0.12787109481862458,0.055816452989109644,0.13755354593050906,0.11592178770949713,0.12840095465393797,0.1157968313140727,0.12481260600755029,0.19831982540222204,0.1167985109353189,0.10844485463774789,0.10346464167062175,0.10589907604832982,0.11483362726498902,-0.013862599405828457,1,0,0,0,0,0
728,2013-09-10,0.01717629294073242,0.0,0.0,0.0,0.03967076968708283,0.10279100687670972,0.15275123815466207,0.034482758620689724,0.6301436969301111,0.0,-0.9651978669660398,0.0,0.0,0.0,0.0,0.3233170447086282,1.3768328445747802,0.0,0.0,-100.0,0.0011146201003158218,0.0,2.9100467289719627,-0.996962332928311,3.166666666666667,0.005860192549183685,0.00789692435577738,0.017380245866892796,0.0060391503540191405,0.01306387375631246,-0.3912479848426931,-0.012133891213389036,0.00041718815185665115,-0.002538071065989911,-0.0010440593025683453,0.0059343716862372276,-0.5836744032801289,0.008333333333333304,0.016236469608659432,0.040000000000000036,0.04434447300771205,0.051639818751621824,-0.46295501566092967,1,0,0,0,0,0
729,2013-11-22,-0.007051401002041158,0.057933573377682235,0.1979045401629802,0.0,0.0,0.0,-0.13251014884979706,-0.74,-0.7904437543824502,0.0,29.225806451612904,0.0,0.0,0.0,0.0,-0.7270723104056438,-0.9714168208924532,0.0,0.023394994559303495,-1.0070576782672183,-0.014473928372610856,0.0,-0.7343890050791754,0.0,11.14,-0.10903037869330012,-0.11340206185567014,-0.11208333333333342,-0.11157110329124409,-0.10506909794382147,0.40278611990826696,-0.09529860228716647,-0.10383653044203511,-0.0988125530110262,-0.10242474916387967,-0.09585497238904839,0.7892300184218741,-0.11528925619834707,-0.11921343711593613,-0.11869313482216715,-0.1195897435897435,-0.11314630627894617,0.634185709969308,1,0,0,0,0,0
730,2014-02-20,-0.02990095309287988,0.0,0.0,0.0,0.0,0.0,-0.7786140467184026,0.5128205128205128,1.5023900573613767,0.0,0.15341515474919953,0.0,0.0,0.0,0.0,0.8651050080775444,5.381294964028777,0.0,0.08240297713981914,0.9802955665024631,0.0022594614950104397,0.0,1.0382452193475817,100.0,0.0,0.038766931340495026,0.041860465116279055,0.03988737681839516,0.03914259086672889,0.0471716285341266,-0.3622430361269918,0.04541198501872645,0.04979060027919968,0.045647058823529374,0.03772706101537038,0.04574310484065047,-0.27979506333624116,0.04469873890705278,0.04418604651162794,0.038479587048334096,0.031220876048462243,0.03918840827857806,-0.23408344483639465,1,0,0,0,0,0
731,2014-05-22,-0.014448083220959362,0.0,0.0,0.0,0.0,0.0,2.6322881803769596,-0.2033898305084746,0.07086914995224447,0.0,-0.8484848484848485,0.0,0.0,0.0,0.0,0.4833261152013859,-0.00150319428786172,0.0,-0.2180746561886051,0.47263681592039797,-0.038887845200075155,-0.05181250000000004,0.5209713024282561,-0.8667377398720683,0.0,0.09802158273381312,0.09553571428571428,0.09611913357400725,0.09327354260089682,0.10226459827906886,0.020446309364867465,0.08463949843260199,0.09264184397163122,0.08775877587758796,0.09874326750448836,0.10778286930016567,1.2267009222391678,0.08999865873831969,0.09443207126948772,0.10031631269769559,0.10799819249887044,0.117111875437657,-0.11768255884127943,1,0,0,0,0,0
732,2014-09-09,-0.0017591868647380826,0.024312815738465554,0.0,0.0,0.15239046192615846,0.03896591594114107,0.43352489027909114,2.191489361702128,0.7807706029254371,0.0,0.0,0.0,0.0,0.0,0.0,0.3243795620437957,-0.5114791117802032,0.0,0.15766331658291466,-52.351351351351354,-0.0017591868647380826,-0.05464372816557905,0.3156748911465892,5.546,0.0,0.018837018837018826,0.017522412387938058,0.012762453684644015,0.01968826907301069,0.02742882042628958,-0.28691263877985873,0.02931461601981833,0.017845841784989824,0.02647910633016126,0.01919934640522869,0.02693357093722737,-0.7825937060429711,0.018867924528301883,0.017501017501017513,0.020123203285420832,0.01672104404567709,0.024437571729481133,-0.4334185326517388,1,0,0,0,0,0
733,2014-11-20,0.00039161934599563075,-0.010698214977501008,0.00291545189504383,0.0,-0.0249623501743238,-0.010995491468031249,-0.041711772665764535,-0.76,-0.8000601021736953,0.0,0.0,0.0,0.0,0.0,0.0,-0.7249228395061729,1.963020030816641,0.0,0.0,-1.013717105263158,0.0477775602114745,-0.05780225909914938,-0.7261445118587976,-0.8472349526428353,-0.8385502471169687,0.06471061093247577,0.07488986784140983,0.07113821138211374,0.07843925985518907,0.0865777232346292,0.22878636806844277,0.06618531889290002,0.060984699022315736,0.060056428859331046,0.06573146292585164,0.07377686667475869,0.4013099341015611,0.08494363929146531,0.08200000000000007,0.07367149758454117,0.0782190132370637,0.08635715346233974,1.027646217873368,1,0,0,0,0,0
734,2015-02-18,-0.00039146604032103127,0.022380866317248005,-0.04263565891472865,0.0,-0.0015657067896663879,0.009078843601530995,0.01878066862004446,1.3055555555555554,1.1167334669338675,0.0,10.793893129770993,0.0,0.0,0.0,0.0,0.8952113804848727,3.813572542901716,0.0,1.7135105805751492,-23.100719424460433,-0.04559895346664178,-0.061348331236587006,1.0473313192346425,-0.99,0.9591836734693877,0.10192525481313708,0.1009687034277198,0.10512333965844389,0.09996270048489375,0.1075331772053083,0.04537756969546569,0.1008276899924756,0.10255447032306542,0.1038022813688213,0.1022940955246332,0.10987975817661133,0.720971160246259,0.08756957328385906,0.08650646950092411,0.092238470191226,0.09040178571428581,0.09790563123040519,-0.32697170447206403,1,0,0,0,0,0
735,2015-05-20,-0.0027413354219698594,0.021345864883179688,0.13157894736842102,0.0,0.0040263620759075636,0.012294847601075132,0.019144807512387896,0.566265060240964,0.5768047337278106,0.0,0.4639482200647249,0.0,0.0,0.0,0.0,0.48630933502484397,0.5037541187273809,0.0,-0.011197760447910432,0.49479166666666674,-0.0027413354219698594,-0.06535793125197098,0.5056566650270535,-0.19999999999999996,0.375,0.02089756766015749,0.010152284263959421,0.01407967032967039,0.004408273991183487,0.012072359171431124,-0.20783895125874063,0.020847573479152448,0.01873935264054505,0.02066827419910422,0.014500170590242334,0.02224091558938812,-0.4468784033519999,0.010235414534288667,0.012759441987070463,0.01029866117404743,0.004094165813715467,0.011754188089642792,-0.031233202095209855,1,0,0,0,0,0
736,2015-09-08,-0.001570783428234801,0.10027260532806404,-0.012522361359570633,0.0,0.13497541104708843,0.06843859450909506,0.014875133876204982,0.3538461538461537,0.34809366556589616,0.0,-0.9833760721549208,0.0,0.0,0.0,0.0,0.3451170068994951,0.35601135098243475,0.0,0.09726996966632973,0.35525551684088263,-0.001570783428234801,-0.06992830029523411,0.3404116301862137,-0.25,0.26515151515151514,-0.12818791946308727,-0.11792294807370196,-0.1225871994581782,-0.11208642808912894,-0.1052695919539165,0.07840818970531305,-0.13023100100435225,-0.11939799331103684,-0.12554843064461696,-0.11552043046914406,-0.10872974578679151,0.10602282626935766,-0.105032083755488,-0.10196539559885776,-0.12062521236833168,-0.11858647638464148,-0.11181784626397684,0.20307691657021643,1,0,0,0,0,0
737,2015-11-19,-0.0005899705014749124,-0.030635921502825014,0.013586956521739024,0.0,-0.036932346487149936,-0.015050977696706935,0.00467352340111904,-0.7272727272727273,-0.7294287941209219,0.0,19.49468085106383,0.0,0.0,0.0,0.0,-0.7486647982655597,-0.7392317880794702,0.0,0.008661997788426135,-0.7348687734333155,-0.0005899705014749124,-0.07518592417921277,-0.7570070679990251,-0.33333333333333337,-0.15568862275449102,0.043110084680523464,0.05013292821876192,0.043998456194519475,0.04068441064638795,0.04917856314795799,0.3097787786487096,0.03926096997690531,0.0313330801367262,0.0314550366653803,0.03117870722433458,0.03959375310523017,0.29058782164709296,0.04113207547169817,0.03928170594837255,0.061051004636785144,0.06283731688511951,0.07151312641149854,0.05874064839798043,1,0,0,0,0,0
738,2016-02-18,-0.005903187721369552,0.01432126146106616,-0.14030384271671137,0.0,-0.00046342782111685743,0.007774686194340408,0.014905713856978586,1.291666666666667,1.2950617283950616,0.0,0.9031923176745393,0.0,0.0,0.0,0.0,0.8706080370292446,0.9125355546525802,0.0,0.01004933308971312,0.8913131313131313,-0.005903187721369552,-0.08129842110424634,1.0180541624874624,0.0,0.0,-0.024335793357933677,-0.038813743218806485,-0.02846580406654342,-0.03434417245158938,-0.026664719856672625,0.14117794067003042,-0.030740740740740624,-0.020806481310992497,-0.02413470533208617,-0.02433628318584069,-0.016575663803163,0.3660452136755934,-0.04784342152953969,-0.043916486681065625,-0.04406409322651128,-0.03699673558215455,-0.029338943343597434,0.08636693584871424,1,0,0,0,0,0
739,2016-05-24,-0.0035629453681710332,0.047543497100193344,0.04677754677754686,0.0,0.0875511938799165,0.05337263187798502,0.024428709894695366,0.42727272727272725,0.42119419042495965,0.0,0.4382926496658939,0.0,0.0,0.0,0.0,0.5327859633337082,0.47139746109311087,0.0,-0.02206946454413894,0.500320444349498,-0.0035629453681710332,-0.08849274124679762,0.5293240556660039,-0.5,0.0,0.05935969440819955,0.07537401041509884,0.06582952815829524,0.07718501702610658,0.08713597054924205,-0.1525608712299661,0.06152082537256387,0.06242948476871013,0.06518404907975461,0.05593348450491309,0.06568689785322901,-0.46212697327535157,0.08793300342596111,0.0918674698795181,0.08647619047619037,0.08926553672316384,0.09932638869269361,-0.10634349042016245,1,0,0,0,0,0
740,2016-09-08,-0.0009932459276916772,0.0018836466380725003,0.04865938430983108,0.0,0.03145871820377999,0.02526674195560208,0.019692741909618672,0.3566878980891719,0.3549078980570275,0.0,0.34265667962453783,0.0,0.0,0.0,0.0,0.34282359847373045,0.3448126489062162,0.0,0.08231594524602293,0.3531254449665384,-0.0009932459276916772,-0.09708396767771399,0.3409164770880728,0.0,0.0,0.13245269546590488,0.11091672498250538,0.1215637272402712,0.10537407797681775,0.1155175821675909,-0.24895990273819613,0.14434845212383007,0.1303929203539822,0.14290856731461488,0.13779527559055116,0.1482392104853143,-0.29216978907851066,0.08957312806158169,0.08068965517241389,0.08169705469845723,0.06673582295988933,0.07652572334871621,-0.010859308163869041,1,0,0,0,0,0
741,2016-11-22,-0.0009942334460131264,0.056174494086561166,-0.05681818181818177,0.0,0.08278368092031618,0.03810048334593752,-1.0111187997357909,-0.784037558685446,-0.7837787503491945,0.0,-0.7596921121389733,0.0,0.0,0.0,0.0,-0.7263934426229508,-0.6684382885059322,0.0,0.11553580584515477,-0.5851836262232979,-0.0009942334460131264,-0.10752269779507129,-0.7418807561803199,100.0,-0.24822695035460995,-0.05170239596469106,-0.049133858267716546,-0.04981696641731648,-0.050206545916746004,-0.04236483504727262,0.3442641670942199,-0.04687008493236866,-0.05021669965177744,-0.05480314960629917,-0.05473419314249761,-0.04693239960550444,0.955929835169786,-0.0420680796403341,-0.04435226547543081,-0.0418152350081038,-0.036952998379254476,-0.029001817729168433,-0.037474157186466184,1,0,0,0,0,0
742,2017-02-21,-0.0033837579617834734,0.0030189677776306656,-0.03915662650602414,0.0,-0.007061742532684434,-0.0003088203853127691,0.06223479490806216,1.0217391304347827,1.0111972437553831,0.0,0.9712018806935057,0.0,0.0,0.0,0.0,0.8753744757339725,0.2128886010362694,0.0,0.005209131300750736,0.15690005073566726,-0.0033837579617834734,-0.12047667490190384,0.9380281690140846,0.0,0.0,0.1200132978723405,0.13315667439549528,0.1276381909547737,0.1418534626965542,0.1517155185655834,0.008345165307446445,0.11188118811881176,0.12792614573030003,0.12162612462512468,0.13577371048252918,0.1455845432100482,-0.017795253643241304,0.14113308749580966,0.14018363939899836,0.13870094722598103,0.1474251093907777,0.15733407324414594,0.08719364268658669,1,0,0,0,0,0
743,2017-05-23,-0.0017974835230677444,-0.04113104374520338,0.2737722048066875,0.0,-0.029825404452987314,-0.0023604334326088328,-0.17842876165113186,0.5376344086021503,0.5385438972162742,0.0,0.507602862254025,0.0,0.0,0.0,0.0,0.46315228966986166,0.175521973620975,0.0,0.034903215973174806,0.49895844753864704,-0.0017974835230677444,-0.13697951090548577,0.492732558139535,0.0,0.0,-0.05520926090828138,-0.06840105232388194,-0.06357694592988705,-0.0694403750366247,-0.06136367769822548,0.0952729159839194,-0.0753932917779756,-0.06518561824028068,-0.07456922162804513,-0.07442133020802821,-0.066386381410237,0.28475497751870815,-0.06198589894242068,-0.06467341171647356,-0.07248960190136655,-0.07626870049868006,-0.06824878988816907,-0.12591756945637367,1,0,0,0,0,0
744,2017-09-07,-0.0030012004801920344,0.04678472274330314,0.136177194421657,0.0,0.05139677717606661,0.03071059944422383,-0.41815235008103724,0.3426573426573427,0.33736951983298535,0.0,0.3545930979926828,0.0,0.0,0.0,0.0,0.32840818109032677,0.1493140728627238,0.0,0.05920471281296025,-1.047981275599766,-0.0030012004801920344,-0.15872104154700362,0.3248945147679325,0.0,0.0,0.004084197298146464,0.003137747097583965,0.006979695431472033,0.0,0.009323188808298077,-0.5057623144318208,0.019261637239165408,-0.002188868042526604,0.01540930979133237,0.008863564419119951,0.01826617446047263,-0.5276666585349354,-0.007829627309740017,-0.0050093926111458575,0.0076873798846892605,-0.00031756113051750745,0.008999237849563135,-0.35067536908596975,1,0,0,0,0,0
745,2017-11-21,-0.006421834236403745,0.004504020166541167,-0.1660649819494585,0.0,0.02027292284982951,0.0054229767828806175,-0.0473537604456824,-0.75,-0.7508585700905401,0.0,-0.7361121249726257,0.0,0.0,0.0,0.0,-0.7440688181469508,0.12991581360420534,0.0,0.05311457174638479,-12.321646341463415,-0.006421834236403745,-0.18866636322257624,-0.7319941205291524,0.0,-0.4994221698113207,0.14987484355444303,0.15639662183296843,0.15248897290485197,0.15396725440806036,0.16397318786094783,0.6415628619290055,0.13165354330708667,0.14509558132246947,0.13594688586784698,0.1452776906181361,0.15520985119265873,0.6102756832557694,0.15845959595959602,0.15528634361233484,0.15575333757151943,0.1578780177890724,0.16792074605618668,0.1015082540363843,1,0,0,0,0,0
746,2018-02-20,-0.01676429004241564,0.02343006660323499,-0.08225108225108224,0.0,0.2240349689096841,0.007569605124040368,-0.8011695906432749,-3.6875,-3.6666666666666665,0.0,0.9278008298755187,0.0,0.0,0.0,0.0,0.947334617854849,0.11497831257870428,0.0,0.033139688407710644,0.2570351420492796,-0.01676429004241564,-0.23253856942496498,0.9460694698354661,0.0002106149957876724,-0.9976913472637754,0.19727891156462585,0.2088179605085203,0.19764898851831614,0.2021828103683494,0.21112497732233093,0.09472145299529067,0.22460339549123298,0.22304324028461964,0.21931533537433912,0.207123287671233,0.21610245511378534,-0.004479502936795998,0.2019073569482288,0.2098597303554406,0.19031903190319044,0.18820301783264748,0.19704042740783123,0.6293099213039177,1,0,0,0,0,0
747,2018-05-22,-0.027526705012325348,-0.21974433468913424,0.4641509433962263,0.0,-0.15316618046474195,-0.13308493650672948,3.882352941176471,-0.41085271317829464,-0.42152255639097747,0.0,0.5201607117233462,0.0,0.0,0.0,0.0,0.5084652594547054,0.0,0.0,0.02146964856230027,0.494215938303342,-0.027526705012325348,0.0,0.5068107092531704,0.6289745209517794,0.0,-0.004772727272727262,-0.017453569031103178,-0.007646656014608566,-0.009305492510213398,-0.009305492510213398,-0.37612718551161006,-0.011590909090909096,-0.016782277914522248,-0.008902077151335286,-0.007035860190649168,-0.007035860190649168,-0.1703189908863174,-0.016096123328043555,-0.01620891490319676,-0.00901109057301297,0.008543061648579986,0.008543061648579986,-0.23921361304106104,1,0,0,0,0,0
748,2018-09-06,-0.025348542458808576,-0.07899792972997122,0.2268041237113403,0.0,-0.02623724887522827,-0.04582134587046527,0.5903614457831325,-1.0263157894736843,-1.0297860817763336,0.0,-0.76533887105909,0.0,0.0,0.0,0.0,0.33350338896581877,0.0,0.0,-1.350306518203428,0.34709677419354845,-0.025348542458808576,0.0,-0.7983167082294265,-0.3229058945191313,0.0,0.08335236355332265,0.09086768389888422,0.082691201840138,0.08316151202749156,0.08316151202749156,0.009531379488338931,0.09358473212232687,0.08443331816112876,0.07680792261630587,0.080457142857143,0.080457142857143,-0.044424295872672714,0.08317972350230418,0.08672768878718529,0.09302867801352299,0.0771520146520146,0.0771520146520146,-0.16518058090831134,1,0,0,0,0,0
